CustomerID,Title,FirstName,MiddleName,LastName,Suffix,AddressLine1,AddressLine2,City,StateProvinceName,CountryRegionName,PostalCode,PhoneNumber,BirthDate,Education,Occupation,Gender,MaritalStatus,HomeOwnerFlag,NumberCarsOwned,NumberChildrenAtHome,TotalChildren,YearlyIncome,AveMonthSpend,BikeBuyer
21177,,Kara,S,Nath,,3043 Rock Creek Pl.,,Caloundra,Queensland,Australia,4551,1 (11) 500 555-0195,2/14/1967,Graduate Degree,Management,F,M,1,2,5,5,124471,109,1
11131,,Amanda,,Rivera,,9573 Royal Oak Rd.,,Haney,British Columbia,Canada,V2W 1W2,918-555-0126,3/12/1980,High School,Skilled Manual,F,M,0,2,0,0,39266,44,0
18832,,Dylan,C,Jackson,,594 Danesta Dr.,,Redwood City,California,United States,94063,708-555-0179,8/7/1961,Bachelors ,Management,M,M,0,3,3,3,173028,140,1
16894,,Abigail,,Walker,,8193 Pine Creek Way,,Salem,Oregon,United States,97301,918-555-0180,2/12/1953,Graduate Degree,Management,F,S,1,2,0,3,94565,52,1
23721,,John,M,Clark,,5301 Northwood Drive,,Downey,California,United States,90241,668-555-0134,7/23/1949,Partial College,Professional,M,M,0,0,1,2,99963,93,1
13943,,Kelly,,Bryant,,9037 Saddlehill Lane,,Los Angeles,California,United States,90012,863-555-0114,10/3/1960,Partial College,Skilled Manual,F,M,1,1,0,1,65947,51,0
16933,,Donald,B,Arun,,2461 Stephine Way,,Billericay,England,United Kingdom,CM11,1 (11) 500 555-0140,7/22/1962,Graduate Degree,Manual,M,S,1,0,0,1,31639,57,1
18130,,Kaitlyn,D,Mitchell,,Wasserstr 6465,,Neunkirchen,Saarland,Germany,66578,1 (11) 500 555-0131,2/8/1957,Partial College,Professional,F,S,0,2,4,4,124778,89,1
18518,,Stephanie,,Scott,,7177 Marsh Drive,,Lynnwood,Washington,United States,98036,720-555-0158,5/12/1965,Bachelors ,Management,F,S,1,4,1,4,102611,64,1
11183,,Jasmine,W,Lee,,7502 Contuti Avenue,,Santa Cruz,California,United States,95062,147-555-0199,7/15/1944,Bachelors ,Management,F,S,1,2,0,4,90366,51,1
21003,,Jimmy,,Hernandez,,"2, place de Brazaville",,Pantin,Seine Saint Denis,France,93500,1 (11) 500 555-0117,11/13/1961,Partial College,Manual,M,M,1,0,1,1,29505,78,1
23195,,Xavier,D,Mohamed,,1984 Village Pl.,,Portland,Oregon,United States,97205,827-555-0137,8/11/1965,Bachelors ,Skilled Manual,M,S,1,2,3,3,62300,103,1
14841,,Franklin,,Pal,,Wertheimer Straße 8,,Neunkirchen,Saarland,Germany,66578,1 (11) 500 555-0185,12/7/1911,Partial High School,Manual,M,M,1,1,0,2,22456,33,0
16120,,Bryce,H,Ramirez,,387 Glenside Court,,Daly City,California,United States,94015,765-555-0164,4/14/1961,High School,Skilled Manual,M,M,1,3,3,4,59476,115,1
18451,,Dale,,Pal,,5785 Ygnacio Valley Road,,South Melbourne,Victoria,Australia,3205,1 (11) 500 555-0118,5/8/1948,Partial High School,Clerical,M,M,1,2,1,2,11230,65,0
20754,,Ian,T,Davis,,7490 Sharon Dr,,La Jolla,California,United States,92806,846-555-0149,5/12/1955,High School,Skilled Manual,M,M,1,2,0,2,47280,70,0
23300,,Julia,L,Henderson,,3342 Sea Point Way,,Tacoma,Washington,United States,98403,193-555-0199,8/4/1968,Bachelors ,Management,F,S,0,3,0,3,97941,52,1
12735,,Donald,S,Mehta,,Celler Weg 45,,Essen,Hamburg,Germany,45001,1 (11) 500 555-0174,10/19/1972,Partial High School,Manual,M,S,1,2,0,0,26032,63,0
18276,,Alexa,,Murphy,,49 Monetary Way,,Cranbourne,Victoria,Australia,3977,1 (11) 500 555-0114,8/7/1962,Bachelors ,Professional,F,S,1,1,0,1,84760,50,1
14784,,Victor,K,Dominguez,,6819 Meadow Lane,,Oxford,England,United Kingdom,OX14 4SE,1 (11) 500 555-0181,12/5/1967,Bachelors ,Clerical,M,S,0,0,1,1,64018,80,1
25258,,Micheal,,Vazquez,,1314 Greenview Court,,Colma,California,United States,94014,251-555-0141,8/13/1980,High School,Skilled Manual,M,M,1,2,0,0,65917,75,0
22281,,Alexia,,Diaz,,838 Monte Vista Road,,Woodland Hills,California,United States,91364,359-555-0158,9/11/1965,Graduate Degree,Professional,F,M,1,0,0,0,84734,59,0
21680,,Ricky,L,Torres,,Postfach 66 16 16,,Salzgitter,Hessen,Germany,38231,1 (11) 500 555-0145,5/27/1971,High School,Manual,M,S,0,1,0,0,62325,70,1
28901,,Martha,J,Hee,,Auf Der Steige 6000,,München,Nordrhein-Westfalen,Germany,80074,1 (11) 500 555-0112,1/25/1953,Bachelors ,Management,F,M,1,2,5,5,140983,106,0
21997,,Dennis,,Xu,,9707 Daffodil Drive,,Warrnambool,Victoria,Australia,3280,1 (11) 500 555-0116,3/14/1958,Bachelors ,Professional,M,M,1,2,4,5,135129,150,0
18697,,Tara,S,Lal,,2800 San Ramon Road,,Lane Cove,New South Wales,Australia,1597,1 (11) 500 555-0161,6/4/1968,Bachelors ,Professional,F,S,0,1,2,2,77437,62,1
12749,,Miguel,,Lee,,"26, rue de l´Esplanade",,Chatou,Yveline,France,78400,1 (11) 500 555-0150,3/2/1971,High School,Manual,M,S,0,1,0,0,51358,65,0
20937,,Natalie,E,Williams,,Bundesallee 442,,Hof,Bayern,Germany,95010,1 (11) 500 555-0118,7/5/1977,Partial College,Clerical,F,S,1,1,0,0,35604,42,0
12442,,Allison,,Richardson,,4344 Azoras Cir,,Burbank,California,United States,91502,618-555-0124,8/4/1957,Partial College,Clerical,F,M,1,1,0,1,41673,49,0
23996,,Richard,I,Lee,,7757 O Ct,,Hobart,Tasmania,Australia,7001,1 (11) 500 555-0130,4/19/1979,Partial College,Manual,M,S,0,1,0,0,11107,52,0
13296,,Seth,D,Anderson,,8922 Lindley Ct.,,Beverly Hills,California,United States,90210,485-555-0124,5/21/1961,Bachelors ,Management,M,M,1,3,3,3,162504,133,1
22328,,Grace,D,Anderson,,8826 Kinross Drive,,Burien,Washington,United States,98168,237-555-0198,7/2/1974,Graduate Degree,Skilled Manual,F,S,1,0,0,0,56356,46,0
23926,,Lydia,,Weber,,Zimmerstr 461,,Sulzbach Taunus,Saarland,Germany,66272,1 (11) 500 555-0187,4/8/1965,Bachelors ,Skilled Manual,F,M,1,0,0,1,51976,48,0
18162,,Misty,H,Pal,,"401, rue Jean Mermoz",,Colombes,Hauts de Seine,France,92700,1 (11) 500 555-0195,7/21/1953,Partial College,Professional,F,M,1,2,2,4,97368,69,0
16862,,Timothy,A,Nelson,,7798 Esperanza Drive,,National City,California,United States,91950,267-555-0140,12/20/1962,Bachelors ,Management,M,M,1,4,2,2,153063,123,1
23417,,Emmanuel,,Sai,,5884 Blue Ridge,,Coffs Harbour,New South Wales,Australia,2450,1 (11) 500 555-0196,7/23/1968,Bachelors ,Professional,M,S,0,1,2,2,102883,107,1
24897,,Glenn,R,Hu,,6703 Milburn Dr.,,St. Leonards,New South Wales,Australia,2065,1 (11) 500 555-0114,7/16/1974,Bachelors ,Professional,M,M,1,3,0,0,143024,86,0
20381,,Blake,,Bennett,,7310 Heather Road,,Marysville,Washington,United States,98270,590-555-0124,6/7/1938,Graduate Degree,Management,M,M,1,2,0,3,115413,78,0
19250,,Lacey,T,Wu,,Pascalstr 66,,Berlin,Saarland,Germany,12311,1 (11) 500 555-0165,1/2/1961,Bachelors ,Manual,F,M,1,0,0,1,34616,47,0
19856,,Tammy,K,Madan,,7421 Palisade Court,,Burbank,California,United States,91502,875-555-0133,6/16/1946,Bachelors ,Management,F,M,1,2,0,4,89445,51,0
11716,,Evan,,Kelly,,9531 Lancaster,,Daly City,California,United States,94015,222-555-0139,10/21/1961,High School,Skilled Manual,M,S,1,2,2,4,56113,94,1
20669,,Rachel,C,Ross,,4519 Sequoia Drive,,Shawnee,British Columbia,Canada,V9B 5T2,792-555-0116,4/7/1967,Bachelors ,Professional,F,S,1,1,0,0,42459,45,1
13326,,Bob,J,Fernandez,,69 Market Pl.,,Beverly Hills,California,United States,90210,850-555-0165,8/16/1938,Bachelors ,Management,M,M,0,4,3,3,173829,121,0
16836,,David,,Thomas,,6219 Marcia Drive,,Cliffside,British Columbia,Canada,V8Y 1L1,278-555-0197,11/22/1965,Partial College,Professional,M,M,1,3,4,4,121279,144,1
16893,,Isaac,M,Howard,,9369 Mt. Tamalpais Pl.,,Walla Walla,Washington,United States,99362,446-555-0112,7/3/1953,Graduate Degree,Management,M,S,1,2,0,3,110022,73,1
13929,,Robert,M,Hayes,,9620 Fallbrook Road,,Lake Oswego,Oregon,United States,97034,117-555-0135,3/6/1962,High School,Skilled Manual,M,S,1,2,2,3,61643,98,1
20910,,Carolyn,M,Malhotra,,"1, place Beaubernard",,Paris,Seine (Paris),France,75009,1 (11) 500 555-0178,2/21/1966,Bachelors ,Professional,F,M,1,0,0,0,47152,47,0
18936,,Morgan,,Collins,,9236 Hanson Lane,,Woodland Hills,California,United States,91364,607-555-0114,1/11/1966,Graduate Degree,Management,F,S,0,3,0,0,153646,64,1
28384,,Tamara,,Xie,,"10, rue de la Comédie",,Lille,Nord,France,59000,1 (11) 500 555-0161,4/5/1965,Bachelors ,Skilled Manual,F,M,1,2,1,1,53750,55,0
24273,,Monique,R,Sanz,,4002 Willow Pass Dr.,,Sydney,New South Wales,Australia,1002,1 (11) 500 555-0127,3/11/1951,Partial High School,Clerical,F,M,1,2,1,2,15852,46,0
23842,,Connor,,Bryant,,2495 Rachele Road,,Langford,British Columbia,Canada,V9,182-555-0167,9/26/1970,Bachelors ,Skilled Manual,M,M,1,1,1,1,65808,90,1
14071,,Jack,J,Li,,746 Cast Street,,Rockhampton,Queensland,Australia,4700,1 (11) 500 555-0150,11/27/1958,Bachelors ,Management,M,S,0,1,0,2,127622,81,1
18690,,Carlos,C,Rivera,,4625 Westcliffe Place,,Bremerton,Washington,United States,98312,736-555-0137,4/8/1929,Bachelors ,Professional,M,M,1,1,0,2,78622,63,0
15266,,Briana,A,Suarez,,9015 G St.,,Sydney,New South Wales,Australia,1002,1 (11) 500 555-0165,4/10/1941,Bachelors ,Management,F,M,1,2,0,2,60628,46,0
22936,,Jill,F,Diaz,,676 Yosemite Ct,,Geelong,Victoria,Australia,3220,1 (11) 500 555-0170,8/1/1961,Partial College,Skilled Manual,F,S,0,1,0,1,81325,48,0
17112,,Janet,P,Jimenez,,8459 Live Oak Avenue,,Gateshead,England,United Kingdom,GA10,1 (11) 500 555-0119,7/21/1970,Partial College,Clerical,F,M,0,0,2,2,39951,67,1
19134,,Sierra,S,Allen,,8921 Jill Ave.,,San Carlos,California,United States,94070,723-555-0116,5/16/1967,Bachelors ,Skilled Manual,F,S,0,1,2,2,47803,61,1
23061,,Jeremiah,,Sanders,,3290 Lakewood Court,,National City,California,United States,91950,752-555-0160,12/26/1952,Partial College,Professional,M,M,1,2,0,3,58249,73,0
19070,,Kristopher,M,Garcia,,5665 Maywood Lane,,London,England,United Kingdom,E17 6JF,1 (11) 500 555-0184,9/27/1950,High School,Management,M,M,1,3,5,5,158734,157,1
12761,,Alexandra,,Richardson,,3117 Story Lane,,Woodburn,Oregon,United States,97071,159-555-0117,3/4/1966,Graduate Degree,Skilled Manual,F,S,1,0,0,0,90598,56,0
24216,,Tara,,Black,,2197 Clayton Road,,Reading,England,United Kingdom,RG7 5H7,1 (11) 500 555-0116,2/6/1953,High School,Manual,F,S,1,2,1,2,24519,49,0
29024,,Deanna,,Blanco,,5298 Green View Court,,Burbank,California,United States,91502,190-555-0171,9/9/1951,Partial College,Professional,F,S,1,2,1,2,79141,51,0
12473,,Sergio,,Sai,,9790 Deer Creek Lane,,York,England,United Kingdom,Y024 1GF,1 (11) 500 555-0122,11/15/1966,Bachelors ,Skilled Manual,M,M,1,1,1,1,57861,91,0
19054,,Arthur,M,Alonso,,8564 Redhead Way,,Milton Keynes,England,United Kingdom,MK8 8ZD,1 (11) 500 555-0173,6/21/1954,High School,Professional,M,S,0,4,4,4,157010,138,1
21558,,Nicole,A,Coleman,,1955 Wallace Dr.,,Goulburn,New South Wales,Australia,2580,1 (11) 500 555-0165,12/24/1973,High School,Management,F,S,1,2,5,5,110922,96,1
17612,,Courtney,,Parker,,1944 Serene Court,,Renton,Washington,United States,98055,266-555-0176,4/24/1965,Bachelors ,Skilled Manual,F,S,1,2,3,3,106000,78,1
12184,,Isaiah,R,Perez,,7243 St. George Dr.,,Oregon City,Oregon,United States,97045,164-555-0121,12/8/1960,Partial College,Professional,M,M,1,4,2,3,120520,114,1
13279,,Rachel,L,Howard,,1326 Greenwood Place,,Palo Alto,California,United States,94303,691-555-0126,11/2/1965,Graduate Degree,Management,F,M,1,4,1,1,149005,69,1
29382,,Karla,C,Deng,,6469 Apple Drive,,Wokingham,England,United Kingdom,RG41 1QW,1 (11) 500 555-0149,9/13/1964,High School,Manual,F,M,1,0,3,3,15888,66,0
14567,,Seth,,Thomas,,5291 Juliet Court,,Shawnee,British Columbia,Canada,V9B 2C3,981-555-0117,5/25/1971,Graduate Degree,Professional,M,M,1,0,0,1,95892,82,0
13122,,Catherine,K,Cox,,4014 Donegal Road,,Bendigo,Victoria,Australia,3550,1 (11) 500 555-0179,8/2/1965,Bachelors ,Professional,F,M,1,1,0,0,111753,53,0
19331,,Jessie,F,Hu,,Hochstr 8777,,Berlin,Hamburg,Germany,14111,1 (11) 500 555-0193,9/3/1965,High School,Manual,M,S,1,1,2,2,12289,81,1
12566,,Omar,,Yang,,4970 B Way,,London,England,United Kingdom,W1N 9FA,1 (11) 500 555-0115,5/3/1942,Bachelors ,Clerical,M,M,1,0,0,1,68214,68,0
11151,,Melinda,G,Gill,,805 Rainier Dr.,,Sydney,New South Wales,Australia,1002,1 (11) 500 555-0117,2/25/1942,Graduate Degree,Management,F,S,0,1,0,2,94385,46,0
13458,,Joan,,James,,5003 Pheasant Drive,,Bellingham,Washington,United States,98225,784-555-0113,9/3/1955,High School,Professional,F,M,0,2,0,2,68114,52,0
13320,,Jasmine,J,Jones,,8357 Pheasant Circle,,Grossmont,California,United States,91941,499-555-0117,5/18/1953,Graduate Degree,Management,F,S,0,2,0,3,86383,44,0
14509,,Bridget,L,Deng,,5967 Greystone Dr.,,Beaverton,Oregon,United States,97005,907-555-0197,3/2/1968,Partial College,Skilled Manual,F,S,0,3,4,4,95712,88,1
23454,,Ryan,D,Wang,,8834 Firestone Drive,,Santa Monica,California,United States,90401,418-555-0156,10/3/1957,Partial College,Professional,M,S,0,1,0,2,128664,75,1
24328,,Melissa,L,Simmons,,1955 Sequoia Drive,,National City,California,United States,91950,341-555-0151,5/7/1964,Bachelors ,Skilled Manual,F,S,0,2,2,4,78369,64,0
23837,,Jonathan,E,Li,,240 Rapallo Lane,,Concord,California,United States,94519,873-555-0185,10/15/1970,Bachelors ,Skilled Manual,M,M,1,0,1,1,61671,90,1
22269,,Caleb,,Yang,,2756 Sinclair Avenue,,Concord,California,United States,94519,109-555-0114,2/17/1969,Graduate Degree,Professional,M,M,1,3,5,5,118570,165,1
11717,,Marcus,J,Jones,,4836 Marina,,Corvallis,Oregon,United States,97330,465-555-0162,9/2/1961,Partial College,Skilled Manual,M,M,0,1,0,1,83017,80,1
20933,,Laura,O,Li,,9965 V. Street,,Oxford,England,United Kingdom,OX1,1 (11) 500 555-0145,8/26/1978,Partial College,Clerical,F,S,1,3,4,4,50314,69,1
19962,,Dominic,D,Prasad,,7962 Macaroon Drive,,East Brisbane,Queensland,Australia,4169,1 (11) 500 555-0171,10/8/1973,Partial College,Management,M,M,1,3,5,5,160953,162,1
19511,,Marcus,L,Ward,,7342 Pueblo Dr.,,Oxford,England,United Kingdom,OX1,1 (11) 500 555-0113,5/19/1976,Partial College,Clerical,M,S,0,1,0,0,47002,64,1
23269,,Taylor,E,Griffin,,8036 Summit View Dr.,,El Cajon,California,United States,92020,134-555-0165,6/23/1956,Partial College,Clerical,F,M,1,1,0,1,36030,51,0
12227,,Kelsey,W,Raje,,8031 Pinon Dr.,,Kirkby,England,United Kingdom,KB9,1 (11) 500 555-0135,8/11/1957,Partial College,Manual,F,M,1,0,0,1,13619,41,0
19031,,Regina,S,Perez,,6469 Climbing Dr.,,London,England,United Kingdom,W10 6BL,1 (11) 500 555-0129,7/13/1957,High School,Professional,F,M,1,2,4,4,131262,97,1
14196,,Felicia,R,Dominguez,,6566 Jamie Way,,Watford,England,United Kingdom,WA3,1 (11) 500 555-0183,10/4/1950,Partial College,Management,F,M,0,3,5,5,125745,103,1
12360,,Mario,J,Goel,,4898 Hillview Dr.,,North Sydney,New South Wales,Australia,2055,1 (11) 500 555-0137,7/26/1971,Partial College,Management,M,S,1,4,5,5,163147,155,1
24187,,Daisy,P,Serrano,,5253 Harris Court,,Stoke-on-Trent,England,United Kingdom,AS23,1 (11) 500 555-0158,2/8/1960,Graduate Degree,Clerical,F,S,0,0,0,3,62531,48,0
13097,,Dalton,E,Hughes,,6457 Appalachian Dr.,,Colma,California,United States,94014,219-555-0166,5/14/1957,High School,Professional,M,M,0,2,0,2,93670,81,0
21357,,Jada,,Nelson,,"100, rue des Rosiers",,Everett,Washington,United States,98201,835-555-0113,5/4/1941,Graduate Degree,Management,F,S,1,2,0,3,71791,45,0
13009,,Mindy,J,She,,448 Roanoke Dr.,,Melbourne,Victoria,Australia,3000,1 (11) 500 555-0174,3/11/1965,Bachelors ,Professional,F,M,1,1,3,3,88563,82,1
15695,,Bruce,,Gomez,,4471 Willcrest Circle,,Newcastle upon Tyne,England,United Kingdom,NT20,1 (11) 500 555-0117,6/18/1954,Partial High School,Professional,M,M,1,2,5,5,151048,164,0
19852,,Eric,,Carter,,3409 Meadowbrook Court,,Lynnwood,Washington,United States,98036,556-555-0163,10/23/1945,Bachelors ,Management,M,S,1,2,0,5,113762,76,0
12161,,Alexandria,,Rogers,,7279 Michael Ln.,,Yakima,Washington,United States,98901,448-555-0119,3/8/1963,Partial College,Professional,F,M,1,1,2,5,106073,76,1
22650,,Kristina,J,Suri,,Kapellstr 4961,,Eilenburg,Brandenburg,Germany,4838,1 (11) 500 555-0187,4/20/1966,Bachelors ,Clerical,F,S,0,1,1,1,51227,56,0
22670,,Erika,J,Sanz,,378 Canyon Road,,York,England,United Kingdom,Y03 4TN,1 (11) 500 555-0132,8/1/1966,Graduate Degree,Skilled Manual,F,M,1,0,0,0,104299,57,0
28027,,Destiny,P,Hughes,,2305 Ravenwood Drive,,Victoria,British Columbia,Canada,V8V,117-555-0172,11/6/1947,High School,Professional,F,M,0,2,1,2,54592,55,0
14782,,Michael,R,Lewis,,Kapellstr 4767,,Paderborn,Nordrhein-Westfalen,Germany,33098,1 (11) 500 555-0130,10/17/1967,Partial College,Manual,M,S,0,1,1,1,27773,72,1
14553,,Leah,H,Ma,,2233 California St.,,Reading,England,United Kingdom,RG7 5H7,1 (11) 500 555-0161,10/3/1940,Bachelors ,Clerical,F,M,1,0,0,1,33782,40,0
12292,,Nicolas,R,Kumar,,5703 Rose Dr,,Berks,England,United Kingdom,SL4 1RH,1 (11) 500 555-0177,3/24/1944,Bachelors ,Management,M,M,1,3,4,4,165437,148,1
14103,,Monique,W,Blanco,,6658 Rheem Blvd,,Port Macquarie,New South Wales,Australia,2444,1 (11) 500 555-0125,10/6/1943,Bachelors ,Management,F,S,1,2,0,2,65793,40,0
22615,,Misty,,Xu,,Postenweg 2428,,Hannover,Nordrhein-Westfalen,Germany,30601,1 (11) 500 555-0142,4/17/1969,Bachelors ,Clerical,F,S,0,0,0,0,55978,48,1
27449,,Bryan,,Cox,,8457 East 63rd Street,,San Carlos,California,United States,94070,658-555-0173,2/5/1968,Bachelors ,Management,M,S,1,1,0,0,128876,79,0
18353,,Robert,,Anderson,,9891 Clayton Way,,Renton,Washington,United States,98055,255-555-0175,2/10/1972,Bachelors ,Management,M,M,1,1,0,0,139577,85,0
18294,,Denise,,Prasad,,2507 Fairlane Place,,Sunbury,Victoria,Australia,3429,1 (11) 500 555-0197,9/6/1959,Bachelors ,Professional,F,M,1,1,0,1,111011,53,0
15345,,Ashley,R,Perry,,8193 Scenic Ct.,,San Gabriel,California,United States,91776,725-555-0116,5/16/1951,Partial College,Professional,F,M,0,2,2,4,80433,68,1
22658,,Devin,,Rodriguez,,"30, allée des Princes",,Bobigny,Seine Saint Denis,France,93000,1 (11) 500 555-0149,11/17/1964,High School,Manual,M,S,1,2,2,2,27849,87,1
20055,,Ruben,A,Ruiz,,8885 Alta Vista,,Milton Keynes,England,United Kingdom,MK8 8DF,1 (11) 500 555-0182,5/3/1971,Partial High School,Manual,M,S,0,2,0,0,26413,60,1
24213,,Martin,,Rana,,9494 Candelero Dr.,,Reading,England,United Kingdom,RG7 5H7,1 (11) 500 555-0144,9/11/1951,Partial College,Manual,M,S,0,2,0,3,15884,54,0
14927,,Chelsea,S,Martinez,,Heideweg 5914,,Berlin,Saarland,Germany,12171,1 (11) 500 555-0116,9/26/1968,Bachelors ,Clerical,F,M,1,0,0,1,58493,53,0
21269,,Blake,,Clark,,5263 Etcheverry Dr,,Berkeley,California,United States,94704,854-555-0186,5/17/1968,Bachelors ,Management,M,S,1,1,4,4,127154,138,1
25329,,Jacquelyn,,Moreno,,9347 Arlington Way,,Colma,California,United States,94014,174-555-0120,6/20/1974,Partial College,Clerical,F,S,0,2,3,3,58230,67,0
23097,,Tony,,Natsuhara,,2268 Cobblestone Ct,,South Melbourne,Victoria,Australia,3205,1 (11) 500 555-0143,9/7/1950,Partial College,Clerical,M,S,0,2,0,3,52218,65,0
14574,,Katherine,C,Powell,,6024 Bluetail,,Sooke,British Columbia,Canada,V0,855-555-0146,3/18/1969,Graduate Degree,Professional,F,S,1,0,0,1,87597,50,1
27637,,Gabrielle,,Cook,,2786 Class Avenue,,Lebanon,Oregon,United States,97355,297-555-0143,1/7/1962,Partial College,Professional,F,S,0,3,2,2,103960,64,0
19744,,Tamara,,Cai,,7600 Tupelp Drive,,Colma,California,United States,94014,735-555-0147,8/3/1941,Graduate Degree,Management,F,M,1,2,0,3,96318,45,0
11249,,Cindy,A,Patel,,Essener Straße 123,,Sulzbach Taunus,Saarland,Germany,66272,1 (11) 500 555-0149,7/13/1955,Partial College,Professional,F,M,1,3,4,4,128534,94,1
21869,,Tina,A,Prasad,,Karl Liebknecht str 399,,Bonn,Nordrhein-Westfalen,Germany,53131,1 (11) 500 555-0120,10/10/1947,Partial High School,Professional,F,M,1,4,4,4,95729,88,0
13434,,Kaitlyn,G,Wright,,1589 Santa Teresa Dr.,,N. Vancouver,British Columbia,Canada,V7L 4J4,706-555-0121,12/5/1934,Graduate Degree,Management,F,S,1,2,0,2,66178,36,0
13344,,Caitlin,A,Reed,,3906 Castlewood,,Puyallup,Washington,United States,98371,610-555-0117,9/11/1942,Bachelors ,Management,F,M,1,2,4,4,145030,93,1
23520,,Richard,,Wilson,,7227 Frame Ln,,Salem,Oregon,United States,97301,112-555-0197,4/19/1949,Partial College,Professional,M,M,1,2,0,4,72614,74,0
16867,,Katelyn,,King,,6462 Wexford Drive,,Redwood City,California,United States,94063,460-555-0179,8/26/1961,Bachelors ,Management,F,S,0,3,3,3,141950,75,1
28462,,Kendra,,Serrano,,"2, avenue des Laurentides",,Drancy,Seine Saint Denis,France,93700,1 (11) 500 555-0190,3/22/1957,Partial College,Manual,F,M,0,0,0,1,16427,45,0
14764,,Xavier,,Scott,,2748 Logan Court,,Newport Beach,California,United States,92625,248-555-0114,9/3/1959,Graduate Degree,Skilled Manual,M,S,1,0,0,4,104988,75,0
23211,,Rebekah,E,Kovár,,6345 Fox Way,,Beaverton,Oregon,United States,97005,541-555-0114,5/14/1963,Bachelors ,Professional,F,M,1,2,2,4,81156,69,0
23434,,Katie,A,Nath,,4866 Sequoia Woods Pl.,,Hobart,Tasmania,Australia,7001,1 (11) 500 555-0114,2/25/1968,Bachelors ,Professional,F,S,1,1,0,0,81900,54,1
19586,,Alvin,M,Sharma,,3945 Cedar St.,,Rockhampton,Queensland,Australia,4700,1 (11) 500 555-0127,6/6/1968,Bachelors ,Professional,M,S,1,1,0,0,106569,72,1
24757,,Alisha,G,She,,8892 Oak Grove Road,,Calgary,Alberta,Canada,T2P 2G8,751-555-0159,1/10/1958,Partial College,Clerical,F,M,1,1,0,1,36707,48,0
12307,,Brad,,She,,"12, rue Henri Gagnon",,Cergy,Val d'Oise,France,95000,1 (11) 500 555-0136,11/13/1954,High School,Professional,M,M,1,1,2,4,114108,112,0
19290,,Sergio,J,Prasad,,8186 Geary,,West Sussex,England,United Kingdom,RH15 9UD,1 (11) 500 555-0183,5/6/1958,Bachelors ,Clerical,M,S,1,0,0,1,57507,72,0
16190,,Lance,J,Alvarez,,5979 Leisure Lane,,London,England,United Kingdom,SE1 8HL,1 (11) 500 555-0168,1/8/1979,Partial College,Clerical,M,S,0,1,0,0,54583,63,1
16395,,Tara,,Pal,,"92, rue de Linois",,Paris,Seine (Paris),France,75002,1 (11) 500 555-0132,12/8/1967,High School,Manual,F,M,0,1,3,3,17848,64,0
21385,,Nicole,,Peterson,,2128 Holland Drive.,,Coronado,California,United States,92118,852-555-0190,6/23/1980,Partial College,Skilled Manual,F,S,1,2,0,0,51699,40,1
28668,,Jeremy,,Parker,,1811 Cashew Lane,,Port Hammond,British Columbia,Canada,V6B 3P7,971-555-0136,9/8/1967,Bachelors ,Professional,M,S,0,1,0,0,75410,69,0
